  -21.167130     -20.231973
  -15.549474     -11.795954
  -13.578306     -15.250501
   18.992420       1.984102
  -18.565166     -24.720261
  -20.018008     -26.932995
   -5.836531      -9.011727
   21.428709      10.966507
  -19.770030     -54.118026
   -8.991899     -18.986526
   -3.150942     -13.593725
   -5.033179     -26.171862
   -5.670321     -13.686304
  -14.951615     -30.640347
    5.830417     -37.967916
    3.858499       9.276921
   -9.627834      -9.420382
    6.449915      -3.549438
  -19.471219     -38.356325
   -8.778898      -7.664949
   -4.335904     -13.730271
  -19.146326    -107.660559
   -0.708505       2.998237
    7.151014    -174.471085
    5.974887      -7.679471
    0.490222     -15.366818
   -2.808516     -16.805946
   -3.936195       1.438480
   -0.593850      -2.914000
    2.452301     -18.184536
    6.415967     -17.885983
   -8.447563     -10.258807
   12.539880     -27.651688
   -5.837465       4.948037
   18.434612     -51.031979
    3.253003     -19.413107
   -7.578104     -22.000047
  -18.939218     -34.661878
   -5.200833      -2.590614
   20.298827     -35.694616
   -8.674076      -6.622230
  -23.237222     -24.321733
   19.886656     -27.639055
    7.897324     -15.394654
   -6.028149     -27.227856
   -9.247537     -16.198863
   30.041296     -32.465846
   -4.093073     -23.624699
   -8.325262      40.493354
    7.215154       0.073168
    9.046312     -17.671192
   28.739868     -43.053770
   11.832031     -14.118040
  -20.861781      32.947726
   71.464876    -104.236585
