   13.291306     116.337296     -47.839955      86.380696
   13.747182      62.320945    -188.065955       8.192997
   13.610605     -88.289643     -49.538057      38.647017
   14.817478     100.716084     -61.708535     -21.040687
   15.317308     -90.053012     -90.579794      46.747585
   14.674456    -121.185231     -16.616377       3.997865
   15.328574    -107.681642     -53.448828       1.265534
   13.571670      40.885804     -24.612892      15.147050
   13.799879     -65.844617     -42.677668     -19.864718
   15.078877      65.482557     -73.054140       9.579322
   15.263968    -148.392189     -94.693719      44.832463
   13.082059     -36.534847     -11.327054     -39.701577
   15.190456      51.856335     -65.108209      37.089869
   14.819344    -144.003106     -56.636168     -34.988725
   14.799363     101.538974     -91.676181     -15.034428
   14.861833      26.118314     -76.502823      -0.987995
   15.412730     -67.139104     -56.579021      -5.290361
   14.941809       2.219810     -49.035328      -8.452498
   13.790009      56.893128     -53.695845     -39.483344
   14.871975     -65.319248     -39.499460     -16.783738
   15.210546      15.760971     -64.649701     -87.627053
   10.761895     -14.118756     -42.316111     -18.267808
   15.614166     -21.969798       5.829812     -76.827851
   15.170592      75.843738     -22.180520      81.187922
   15.339642      74.830958     -79.013049     -24.731068
   14.988024     -60.215980     -87.328913      27.034122
   15.562261      76.202723     -55.330887      10.163389
   15.112542     -69.251629     -28.514113     -39.311886
   14.954256      76.555277     -92.921162      30.073363
   15.476705       8.383064     -61.862795     -46.586285
   14.578460      36.044191     -19.758123     -20.539725
   15.183593      36.327673     -37.211897     -16.647943
   14.092534      12.127919     -21.143787      -8.309550
   13.913610     -16.735668     -47.256532      85.642244
   12.917246      58.487688       7.213397      27.359440
   15.160654     -72.878378     -70.985180     -12.807760
   15.008853     -12.306831       1.561482     -39.079386
   15.022479      23.951622     -16.436353      38.464008
   15.085657      28.523496     -15.915713     -60.166852
   15.063487     -49.721153     -41.493221      21.403917
   14.988795       8.463537     -17.565546      34.373387
   14.924163      -0.693866       9.231582     -47.346039
   10.171006     -33.162564     -71.389365     -41.699440
   14.961714     -91.987866      -2.960475      19.304810
   14.921921      20.785993       0.163506     -87.358418
   13.138432     -24.998189     -27.863328     -25.946071
   15.158151     -38.058682     -29.069963     -37.149917
   12.288605     -74.278626      -1.135363      -3.918253
   15.236196     -60.269984     -41.387412      14.276018
   15.114455      37.071112     -46.803833     -16.621982
   15.081123     -45.933553     -22.068632      -6.983352
   13.976339     -55.061978      -1.132873       5.110799
   14.947212      45.125370     -48.405396     -24.632957
   15.344448     -73.957661     -19.614435      11.004609
   15.291278      59.149205     -20.333639      -0.101198
   15.142695      42.369747     -19.086363     -54.885717
   15.387620       0.477219      -9.641953       8.598708
   15.090947     -58.913651       5.563275      -5.054999
   15.114128      40.202771     -30.836465      -6.928111
   14.820163     -26.330553     -12.225684     -10.681939
   15.132902     -40.128249     -43.157238      -0.911619
   12.990381      52.123329     -68.810370      -2.061459
   13.881982      -4.647824     -37.441911      43.276613
   14.510413     -38.261264      19.396000      11.320397
   12.093878      -8.315742      16.986324      24.499792
   15.230780     -13.123433     -47.040901     -61.646258
   13.179874       3.464100      -1.692153      29.782318
   15.025419     -72.252622     -29.001761      24.966617
   12.968454     -10.822239       9.696961     -22.393095
   12.295707     -41.312927     -15.515702     -45.924038
   14.163019      -3.674520     -30.283411      36.571656
   11.788037      39.777724      -4.505011      -6.595370
   15.952495     -26.818034     -27.827128      -7.251996
   15.065825      -1.895887     -60.712361      -1.484349
   15.172951      -0.718823     -24.059039       7.993187
   14.887448     -20.418029       0.933366     -44.788484
   15.148762      13.790182     -28.055388      -8.222575
   13.907752     -79.346968     -17.781492     -11.020155
   14.235542      25.477172     -52.666590     -49.129930
   11.775508     -14.162743     -21.363684     -28.252910
   13.097178     -33.291373     -18.428649       8.493204
   11.597533     -47.293117     -35.107970     -18.229894
