  116.337296     -47.839955      86.380696
   62.320945    -188.065955       8.192997
  -88.289643     -49.538057      38.647017
  100.716084     -61.708535     -21.040687
  -90.053012     -90.579794      46.747585
 -121.185231     -16.616377       3.997865
 -107.681642     -53.448828       1.265534
   40.885804     -24.612892      15.147050
  -65.844617     -42.677668     -19.864718
   65.482557     -73.054140       9.579322
 -148.392189     -94.693719      44.832463
  -36.534847     -11.327054     -39.701577
   51.856335     -65.108209      37.089869
 -144.003106     -56.636168     -34.988725
  101.538974     -91.676181     -15.034428
   26.118314     -76.502823      -0.987995
  -67.139104     -56.579021      -5.290361
    2.219810     -49.035328      -8.452498
   56.893128     -53.695845     -39.483344
  -65.319248     -39.499460     -16.783738
   15.760971     -64.649701     -87.627053
  -14.118756     -42.316111     -18.267808
  -21.969798       5.829812     -76.827851
   75.843738     -22.180520      81.187922
   74.830958     -79.013049     -24.731068
  -60.215980     -87.328913      27.034122
   76.202723     -55.330887      10.163389
  -69.251629     -28.514113     -39.311886
   76.555277     -92.921162      30.073363
    8.383064     -61.862795     -46.586285
   36.044191     -19.758123     -20.539725
   36.327673     -37.211897     -16.647943
   12.127919     -21.143787      -8.309550
  -16.735668     -47.256532      85.642244
   58.487688       7.213397      27.359440
  -72.878378     -70.985180     -12.807760
  -12.306831       1.561482     -39.079386
   23.951622     -16.436353      38.464008
   28.523496     -15.915713     -60.166852
  -49.721153     -41.493221      21.403917
    8.463537     -17.565546      34.373387
   -0.693866       9.231582     -47.346039
  -33.162564     -71.389365     -41.699440
  -91.987866      -2.960475      19.304810
   20.785993       0.163506     -87.358418
  -24.998189     -27.863328     -25.946071
  -38.058682     -29.069963     -37.149917
  -74.278626      -1.135363      -3.918253
  -60.269984     -41.387412      14.276018
   37.071112     -46.803833     -16.621982
  -45.933553     -22.068632      -6.983352
  -55.061978      -1.132873       5.110799
   45.125370     -48.405396     -24.632957
  -73.957661     -19.614435      11.004609
   59.149205     -20.333639      -0.101198
   42.369747     -19.086363     -54.885717
    0.477219      -9.641953       8.598708
  -58.913651       5.563275      -5.054999
   40.202771     -30.836465      -6.928111
  -26.330553     -12.225684     -10.681939
  -40.128249     -43.157238      -0.911619
   52.123329     -68.810370      -2.061459
   -4.647824     -37.441911      43.276613
  -38.261264      19.396000      11.320397
   -8.315742      16.986324      24.499792
  -13.123433     -47.040901     -61.646258
    3.464100      -1.692153      29.782318
  -72.252622     -29.001761      24.966617
  -10.822239       9.696961     -22.393095
  -41.312927     -15.515702     -45.924038
   -3.674520     -30.283411      36.571656
   39.777724      -4.505011      -6.595370
  -26.818034     -27.827128      -7.251996
   -1.895887     -60.712361      -1.484349
   -0.718823     -24.059039       7.993187
  -20.418029       0.933366     -44.788484
   13.790182     -28.055388      -8.222575
  -79.346968     -17.781492     -11.020155
   25.477172     -52.666590     -49.129930
  -14.162743     -21.363684     -28.252910
  -33.291373     -18.428649       8.493204
  -47.293117     -35.107970     -18.229894
    7.427080     -22.532754     -19.761851
  -31.028357     -15.420542     -15.085173
   39.485376     -45.581550     -30.798838
   91.551893     -38.789442      24.918557
   35.406557      -7.389339     -48.661798
  -45.129942       3.914271      17.086323
  -55.794582      -3.767950       2.312974
  -31.466344     -19.946411       0.609566
   31.134887     -27.949833      10.540611
  -27.085822      -5.539089     -27.809834
    0.134131     -47.510618      -5.695264
  -11.914246     -62.094268     -22.807921
  -35.310597     -10.827262       9.080758
  -26.273676     -12.835070     -23.673265
  -49.854765     -24.946306      27.695177
   22.852478       2.264005      21.619602
  -59.991277     -37.020518     -33.793847
  -10.577887       0.514373     -27.769519
   -8.162224     -69.240487       5.560777
   44.751776     -54.626808      16.713168
  -16.889115     -40.502403     -34.070201
  -37.342390     -15.095227      25.806897
  -41.203186     -20.716832      34.245061
   22.005613     -31.501692      38.417765
   23.484166     -38.263287     -59.939807
   43.424209      19.255205     -34.761628
  -12.070669     -35.770245     -51.655352
  -41.185911       1.266484     -21.531693
  -18.213914     -39.864167     -45.755879
  -14.080762     -35.713678      14.588571
  -47.631167     -37.959767     -12.654773
    9.844639     -28.833313      -6.834936
  -41.696257     -15.469892     -18.844487
  -18.371813     -28.173186      21.143580
  -62.365113     -37.926304      -4.672325
  -43.984413     -21.595030     -23.385680
  -59.964562     -21.549973     -41.192237
  -39.863405     -30.423281     -22.660326
   17.212941      -9.591556      16.688192
   -3.294007     -30.752750     -20.495053
   -4.160430       0.010745     -27.841627
    5.776178     -34.007773      16.323743
  -28.501662     -30.903866      10.857995
  -31.975270     -28.652926      -8.506802
   -4.348801     -21.521152     -30.230332
  -26.963544     -31.801615     -16.903235
  -25.940605     -41.438241      42.552525
   27.372114     -25.100679       1.499053
  -41.529109     -19.720482      -9.322026
  -26.735084     -36.408571       6.235790
  -12.648893     -34.077947       1.173002
   -2.906937     -24.741003       2.427292
    8.085705       7.277372     -19.593669
  -15.829869     -19.613194     -23.189206
   16.667596     -23.236802       4.472834
   27.208553     -29.911008      10.390834
  -38.362964     -26.805855      11.862224
   14.495703     -25.530852      -4.275008
   42.253989       9.815558      -5.638959
   32.960883     -23.696611      32.477220
   17.670940     -35.563701      -1.824148
  -48.963274      -7.822770      12.372541
  -18.376786      -9.235380     -11.924396
  -16.342211     -22.058915     -20.447153
   24.992635     -10.203404      11.374333
  -28.874578     -13.987488       1.374154
  -49.120408      -4.229614     -24.243009
   -8.475828     -36.840873     -45.762426
   -4.163273     -40.546204     -31.224909
   -8.626186     -47.903060       8.986166
  -32.181444     -55.276666     -25.776717
  -41.644226      -9.230402     -35.970340
   61.020948     -13.918030      11.399351
  -42.797069     -40.704784      37.041290
  -30.707220     -25.979771     -20.487294
   -5.810488      34.586863     -21.827405
   26.760207     -22.577954      14.438486
   17.908590     -14.752293       7.083156
    2.388231     -18.446111      16.651883
  -52.392855     -41.886303     -10.135398
  -15.180197     -17.238352     -11.735535
  -19.285204     -14.272481       7.887260
  -58.240727      -8.987133      19.341708
    2.194441     -27.086077     -29.854680
   15.552512       5.324952     -21.487593
  -33.895438       6.607716      15.101229
   -4.431494     -31.808248     -23.659661
   70.517795     -49.068329      44.131533
  -21.267745     -25.843941     -45.942150
    8.603948      -7.832445     -27.997249
  -38.537070     -24.652343     -19.748190
   12.560982       2.926863      33.285249
  -55.548019      -5.999930     -30.579676
  -34.029846     -43.763786     -31.622109
   34.050642     -19.499754      -1.914024
   29.999919     -42.916311      32.359672
  -32.306296      -0.759034       0.000883
   -7.141878     -30.502007      13.550830
  -47.849876     -13.636746     -10.280408
   42.420809      -2.987875     -39.229855
   10.962003     -31.532864     -11.497681
    5.416204     -28.169939     -25.713279
   33.758498     -25.401678      12.813988
  -25.271384     -52.052401      -6.679736
   51.834491     -29.616394     -28.568838
    6.437856     -22.686614      18.953584
    2.323071     -36.779063     -26.585785
  -51.170770      -7.964564     -22.026797
  -33.346307     -28.733391     -16.384014
   11.569766     -32.035524      -8.169073
  -42.634128     -20.477587     -16.836740
   27.934594     -37.892768     -33.392231
  -52.969113     -33.412275      26.385933
   48.922163     -46.555179       8.180741
   -2.513830      -4.873364     -14.683622
    4.943813     -32.340246      20.513688
   32.251439     -19.539818      10.086513
  -93.788970     -20.725484      22.108293
   17.941656     -22.214875     -39.114952
  -32.800629     -13.628548      -7.739177
   45.395284     -32.876348      48.960736
  -62.203240     -62.043980     -28.579442
  -43.518499     -13.093403     -19.289348
  -17.908313     -13.824344     -22.961930
   -3.680862     -31.249197     -22.677779
   27.936627       3.906931       7.878411
  -24.853283      16.749370      27.840380
  -11.850052     -20.745346      -9.478586
   30.192904      -1.414339     -34.548812
   11.910636     -36.822983     -28.137246
  -43.831686     -13.146936      -0.842272
  -23.190996     -69.423894      35.659969
  -18.747909     -11.801281     -28.492437
  -24.133492     -21.463509     -18.039802
   -6.169731     -34.123687      10.600504
   10.123457      -7.973589     -21.439831
  -23.104226      -0.711935       5.472792
  -43.775943     -15.966900      11.308112
  -71.094100       2.780756     -14.286529
   21.008535       5.295425     -34.440900
  -21.489280     -27.619730      -1.563161
   -5.411182     -31.988521      35.557901
  -22.465672     -54.744887      -7.202276
  -22.123712     -26.143964      41.424823
  -41.412627     -32.631598       1.840436
  -36.568653     -32.737602      13.463679
   19.645135     -15.222223       4.325876
  -18.086414     -19.461773     -32.321350
    4.941430     -12.480328       2.399644
  -28.792756      -2.391694      -5.626840
   13.472457     -72.549493     -34.609850
   -1.219901      10.749933     -20.487177
  -27.020919      -5.207103     -35.303601
  -40.321814     -10.919310       2.890031
  -57.140214     -22.139317     -12.763497
   -6.420550     -32.164992     -10.440858
  -36.870269     -26.186278      -1.888717
    6.705289     -32.162879     -33.660899
   16.277850     -29.612341       9.794225
   -8.939319     -29.446381     -19.034979
    1.158725      -3.738376     -34.560371
    5.364104      20.550045     -18.091028
    5.749410     -44.195671      -6.301519
   34.500199     -36.447090     -12.270561
   32.538660     -30.671148      -6.455069
  -22.269805      -4.874212      -0.854849
  -16.875919       0.541310       0.397760
  -66.179042      18.359681      24.067165
   17.989902     -30.112648      -1.910406
  -26.354859     -25.913258       2.080074
    6.394184     -33.450554     -12.345896
  -31.865976     -40.684187     -17.473857
  -32.518690      -3.459313     -13.060118
   -1.698620     -12.705559     -37.825249
   -2.649878     -31.836034     -30.827723
   11.757681      -4.385028      33.616675
    8.348391     -32.209156     -45.540294
    7.496958     -40.402412     -15.673615
  -40.321507      -5.675026      -0.843052
  -41.613308     -29.019546       9.138711
  -14.243087     -14.009301     -33.183341
  -34.086396      11.553808     -37.987398
  -80.342427     -47.705600      19.111796
   13.811892       4.402408     -24.948145
   -1.975947     -28.279832     -14.869663
  -39.926778     -42.520585      -8.803241
   -7.994265     -18.059264      13.814453
  -12.747525     -35.649248      -2.143173
  -31.709411     -14.918268     -25.069329
  -17.792280     -13.735878      -5.394131
    2.786863     -37.358639      36.101391
   14.593416     -19.062352      -1.420529
  -31.355007     -62.463321     -25.454036
   22.349721     -21.056334     -24.923493
  -11.946212     -44.019586      -3.984921
   34.741992       7.244624      33.628456
   19.567229     -39.524881     -21.025160
  -59.211519      -4.608785     -25.445012
   12.297033     -44.198469      11.339549
  -31.817152     -10.869227       3.585356
  -11.408977      -4.021826     -14.408523
  -30.714582     -16.458237     -37.683404
   -4.714087     -19.283825      -4.962909
  -11.239525     -37.895517      -4.868091
  -18.551194      -7.110518      -4.706952
    8.687566     -26.470696      34.155276
   -5.804323     -22.045426      -1.477650
   12.603515     -17.691337     -27.483686
  -17.169555      -5.269583      -2.279498
  -46.455329       7.391175     -15.719639
  -10.168915     -21.159359      -2.982973
    8.819711     -19.052779      21.420168
    5.208349     -29.862173     -16.773796
   -7.737614     -26.795065       9.252849
   15.958625     -28.986218      -1.326291
  -19.199846       5.497356      -3.997048
    7.255666     -16.356045     -13.030142
   14.082203     -12.623940       8.976621
   30.331850       2.142058      -6.423346
  -29.152008     -24.844122      -0.811107
   -9.139051     -24.589305      16.915345
  -26.882464     -19.086631      -9.011825
   13.310339     -32.378993      33.463423
   -1.244037      -5.630506     -35.184425
   26.394644       7.341510     -23.997810
  -51.094070      -2.979404      -2.955319
   -3.536760     -53.939168     -35.959238
  -14.528612     -11.032424     -14.861919
  -32.459096     -32.393651      20.801146
   -5.842846     -51.571249      -5.599724
  -27.374975     -25.099499     -11.650110
   -1.662136     -25.411056     -25.383633
   -0.616338      -8.819554       6.930687
   16.862105     -35.049529     -28.769190
  -12.149001      -8.094495      -5.685739
  -14.141108     -65.627510       4.070076
  -24.414503     -28.808392     -37.978227
   20.285051     -23.864496       7.763381
  -62.757247     -15.172901     -47.052886
  -39.358445     -15.485660     -25.423958
  -45.136072     -16.080049     -32.542964
    1.592480     -57.065456     -16.884926
   21.473705     -20.288293     -33.339709
  -49.419336      -2.344351      -8.658312
    7.967044       2.754017     -32.372091
  -60.627713     -10.695652     -32.699848
  -24.966627     -16.988795      -8.119689
   24.483023      10.378452       2.125418
  -37.994791     -19.440839      21.191782
  -37.933026     -24.045327     -40.988305
  -22.996189     -18.686726       0.776280
   58.651831     -38.732812      17.246110
  -35.664192     -25.369290       9.827757
   11.144653      -2.194401     -43.743643
  -50.937366     -19.747989     -15.443279
   -4.817743      15.867893      -5.257992
  -64.783291     -23.781607     -29.464973
   -7.331729     -16.095661     -19.941302
  -93.149427     -15.986798       2.397344
   -7.465357       6.542602      -5.436544
  -51.030232       8.372120       5.196956
  -24.196004      -5.489519     -15.690556
  -16.126904       7.817385     -21.949160
  -58.558973       7.455610       3.700172
   27.708549     -20.637552      15.492476
   23.921710     -18.694251     -25.148596
  -38.593165     -35.631027       9.518986
  -41.126743     -21.606994      17.043502
  -19.049628      10.887829     -30.561556
  -45.892328     -36.684183      -5.770298
   16.738935     -19.518314      15.974672
   82.913000     -40.498671      -0.529421
    6.707527     -44.342123     -71.224669
   10.098896     -46.204285     -12.946327
  -74.832081     -18.972950       3.428705
  -22.272879     -20.404810      -2.009799
   38.322448     -42.066860      17.883776
   10.433318     -19.798588      10.747828
    3.436212     -11.366054     -65.657839
    3.951806     -19.093248     -11.136549
    6.384599     -15.637896      -1.144124
   35.100179     -24.037420      -0.753397
   23.304279     -26.013308     -11.126230
  -21.220804     -51.691183      33.064760
   -0.059336     -31.907941     -25.440596
  -52.750157     -28.656396     -13.233899
  -66.814500     -10.147676      -1.879812
  -35.364047      -8.402784      11.702426
  -36.679786     -42.263629      -5.029415
  -22.450973     -34.484902      -3.057849
    6.780067     -33.630416     -21.885622
   -1.856619     -15.625613     -28.137977
  -23.993371     -19.600372      -9.033062
   -4.690578      -7.188981     -15.999338
  -23.375921     -15.171695     -21.102653
    4.253129     -22.441097      -5.607883
   20.564777      -3.911048      17.296700
   -7.564256      -8.147648      12.898928
  -16.684522     -24.719647      -2.898423
  -31.470839      -7.935914     -47.497322
   65.156176     -12.872317      -6.660597
  -13.630488       6.561050      30.757703
  -21.332074     -26.946393      10.987938
   66.006234     -25.685402      22.710413
  -51.924553     -31.946339     -21.369565
   16.384532     -19.910834     -35.532866
   19.333532     -36.176090      13.963817
    3.759218     -15.958369     -18.491586
   37.465535     -23.047365     -19.735522
    2.431671     -41.303958      -2.678264
   20.885924       9.754167       1.104854
   -0.873422     -28.068992      -1.046223
    4.726600     -17.860966      33.716926
   -1.324019     -23.681587      16.493774
  -40.748916       2.138362     -23.953493
