   15.429248    -179.755558
   14.520313    -172.402930
   14.925253    -274.266909
   14.811167    -171.322241
   14.873020    -261.694146
   14.692555    -407.259234
   14.766620    -115.814456
   14.777631    -103.877593
   13.986957    -168.566048
   14.849503     -15.556983
   14.728392     -22.072498
   11.362171    -188.931513
   12.704641    -120.137302
   13.788188     -49.718789
   14.655311     -41.484091
   14.828189     -97.879030
   14.822871      19.172886
   14.808573     -38.569518
   14.995110     -43.426807
   14.509664     -19.745002
   15.439714     -11.756739
   13.164603      -8.485430
   14.753975      -9.390999
   14.632706      -3.286874
   14.578703     -14.868607
   14.643615     -70.016504
    8.803136     -49.728393
   10.948098       2.393560
   11.223414     -12.104833
   12.437417     -22.476134
   14.688322     -60.941694
    9.758313     -27.294600
   14.638909     -10.435742
   14.666639     -76.390978
   12.537836      25.368877
   14.317613      29.451838
   14.648192     -23.100303
   14.708077     -79.611461
   14.114387      -4.680051
   14.627963     -25.021581
   14.419478    -101.982380
   14.639809     -12.432444
   14.626844     -42.249032
   14.619612     -46.026337
   14.545424     -33.623745
   14.485073     -45.502179
   14.362104      15.796008
   20.439261     -61.786012
   14.613347     -39.594066
   14.569984      13.738506
   13.588983     -27.672222
   14.521867      13.099574
   14.348988     -73.510794
   14.562829     -67.584607
   14.296121     -24.261255
   14.433071     -21.791518
   14.047473     -82.500744
   14.235858      43.298355
   10.988989     -89.793268
   14.498712      -1.024576
   15.823177     -27.328337
   14.428955     -14.544521
   13.486289     -26.737537
   14.261707     -27.032754
   14.481509     -17.292942
   13.688950     -25.266846
   14.449204     -13.192722
   14.164415     -80.728994
   13.645540     -12.571279
   14.444983     -54.645190
   14.322039      -1.201923
   14.373386       1.398166
   14.332319      -8.423537
   14.405966      -9.929261
   13.758555      -4.673649
   14.243301      12.145079
   13.956471     -57.671624
   14.110835     -12.601932
   13.764143     -24.587983
   14.337412      -5.394587
   14.355798      21.857798
   13.950597       1.480459
   11.138250      28.293295
   15.815647      -5.301437
   14.127915       7.765323
   12.966457      13.857854
   14.268366       2.544369
   14.305940     -41.044931
   11.131373     -68.461275
   14.215664     -10.353427
   13.740420     -14.072552
   13.155727     -21.692112
   13.299757      12.494340
   13.834952     -22.250297
   10.015575     -31.650821
   14.239550      29.835579
   14.212922       7.175837
   13.774011      -8.080830
   14.175780     -16.957862
   13.735672      -2.128538
   14.173020     -20.413125
   14.151295     -25.764031
   13.986649     -34.265919
   13.587611     -14.900302
   14.111715      20.126508
   13.714639      22.750347
   13.379843      -3.141997
   13.119706      -2.803735
   13.586376     -38.368271
   13.855444     -30.723604
   14.061440     -36.407115
   13.883700      -1.220879
   13.558619     -15.841512
   13.119254     -36.978050
   14.039437       9.359332
   14.006854     -52.603863
   13.456399     -60.087136
   12.447775       7.246044
   11.318563     -16.366077
   17.044955      16.338444
   13.695924     -27.963012
   13.773450      12.694675
   13.291947     -39.091614
   13.769316      -2.855074
   12.537757     -22.213614
   13.546648      -7.165916
   10.972659      -6.396368
   13.875098      13.130361
   13.957815      14.514009
   13.165450     -30.069282
   13.904460     -31.886421
   13.847223     -39.830491
   13.894576     -26.723742
   13.736167     -36.159342
   13.911848     -39.649640
   13.283954       0.877048
   13.877434       9.269140
   13.615518     -43.336356
   13.786253     -12.678158
   16.567147     -23.195071
   13.891549     -31.485770
   13.023011     -10.193776
   13.770466     -29.498979
   13.861132      -7.730699
   13.541599      -9.776581
   13.849571     -31.751757
   12.789556     -15.979354
   13.429837     -17.800325
   12.432197     -30.634380
   13.480650      13.616050
   13.478440      -4.673196
   13.818568      -6.376635
   12.805530     -44.467423
   13.438020       4.889178
   11.376557     -13.396049
   12.456029     -31.319390
   12.857977      20.248581
   13.050710      17.357959
   13.453786     -18.938555
   13.678615      -2.572165
   12.386303       0.106148
   13.191619     -24.112720
   13.592698     -20.828005
   12.758218     -15.783235
   13.096822      13.836282
   13.137465     -13.072639
   13.726538     -22.893700
   13.675159     -12.012838
   13.556476     -25.376367
   13.001874      -2.434671
   12.754704     -43.200556
   13.071579       7.023411
   12.895792      14.155953
   12.940058     -31.857093
   13.383153     -17.626026
   16.006419      -5.544672
   13.205498     -35.390442
   13.210538     -23.674415
   13.592212     -27.046198
   13.621995     -13.616628
   13.631360     -17.737788
   13.620586       1.442149
   13.330048       0.148551
   13.061149     -31.904467
   13.273200     -10.242421
   11.791475     -19.871043
   13.614486      11.427833
   13.095302     -39.276664
   13.398952     -17.941552
   13.558707     -22.474733
   13.600515      11.579121
