    6.500000     -16.962806       2.961200
    7.000000      -3.100236      11.259286
    7.500000     -16.484384      17.928295
    8.000000     -24.227178      20.879620
    8.500000     -13.249325      14.718078
    9.000000      -9.253522      15.769824
    9.500000     -14.678727      16.769782
   10.000000     -15.275964      19.917838
   10.500000     -13.968685      16.490493
   11.000000     -18.148627      17.670500
   11.500000     -17.123820      21.930288
   12.000000     -16.522657      20.149032
   12.500000     -14.925156      19.043859
   13.000000     -16.275002      17.718081
   13.500000     -19.202271      25.863354
   14.000000     -21.025217      23.359572
   14.500000     -26.240572      33.333276
   15.000000    -100.605592      77.931305
   15.500000     -63.160746      59.344054
   16.000000     -27.450671      35.029060
   16.500000     -29.157244      24.585589
   17.000000     -23.872449      25.619470
   18.000000     -24.607515      10.789336
   20.000000       0.669434     100.000000
